uuid,latitude,longitude,altitude,speed,timestamp
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570353,-52.735462,66.666565,2.06,2017-07-19 9:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570186,-52.735695,66.194214,2.02,2017-07-19 9:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.569994,-52.735878,65.84967,1.97,2017-07-19 9:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.569804,-52.736062,68.385742,2.2,2017-07-19 9:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.571082,-52.734563,67.684692,2.15,2017-07-19 9:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570924,-52.734836,67.464417,2.51,2017-07-19 9:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570723,-52.735027,68.954468,2.61,2017-07-19 9:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570527,-52.735249,67.241882,2.06,2017-07-19 9:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.57113,-52.734228,66.150391,2.33,2017-07-19 9:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570584,-52.732536,96.658386,0,2017-07-19 9:53
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570803,-52.732617,64.936035,1.25,2017-07-19 9:55
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.569243,-52.733528,58.596191,12.37,2017-07-19 9:56
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.569574,-52.733011,58.621033,13.31,2017-07-19 9:56
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.569921,-52.732319,58.310486,3.41,2017-07-19 9:56
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570033,-52.732741,60.369202,4.94,2017-07-19 9:56
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570291,-52.732424,58.784912,3.25,2017-07-19 9:56
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570511,-52.732292,62.44104,5.99,2017-07-19 9:56
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.570746,-52.732241,63.078003,5.62,2017-07-19 9:56
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.568842,-52.733959,56.38562,3.59,2017-07-19 9:57
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.566523,-52.736522,53.367981,16.059999,2017-07-19 9:58
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.566993,-52.736002,53.637939,16.690001,2017-07-19 9:58
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.567517,-52.73542,54.539246,15.19,2017-07-19 9:58
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.567966,-52.73492,55.32074,15.03,2017-07-19 9:58
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.559376,-52.73498,70.758301,12.87,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.559726,-52.734304,71.19043,12.57,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.560126,-52.733553,68.242188,11.8,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.560509,-52.732869,67.395264,10.99,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.560863,-52.73229,58.437439,13.1,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.561305,-52.731708,57.577087,14.62,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.562005,-52.731032,57.755127,13.42,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.562541,-52.73083,56.912048,8.56,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.563111,-52.730676,57.813965,12.21,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.563206,-52.731442,57.759644,11.25,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.563235,-52.732265,56.420105,8.59,2017-07-19 9:59
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.557664,-52.738568,77.095703,13.64,2017-07-19 10:00
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.558051,-52.737781,78.962036,12.48,2017-07-19 10:00
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.558355,-52.737122,76.151428,6.27,2017-07-19 10:00
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.558654,-52.736469,74.552124,12.63,2017-07-19 10:00
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.558938,-52.735875,72.946167,14.8,2017-07-19 10:00
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.555689,-52.744278,87.818176,14.12,2017-07-19 10:01
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.555785,-52.743176,86.076294,17.98,2017-07-19 10:01
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.556023,-52.741883,86.045105,16.66,2017-07-19 10:01
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.55627,-52.741075,85.142761,15.4,2017-07-19 10:01
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.556556,-52.740367,84.00708,13.66,2017-07-19 10:01
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.556935,-52.739752,82.444458,12.8,2017-07-19 10:01
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.557258,-52.739228,81.315002,14.49,2017-07-19 10:01
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.54976,-52.748454,108.904175,14.19,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.550653,-52.748806,111.570801,17.049999,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.551556,-52.74856,113.088562,16.809999,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.552027,-52.747992,112.015442,18.309999,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.552554,-52.747299,106.971741,18.549999,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.553149,-52.746739,99.790466,19.43,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.554022,-52.746066,98.943359,19.110001,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.554697,-52.74576,96.675842,15.43,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.555267,-52.745641,91.875427,9.68,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.555654,-52.745146,89.029724,6.14,2017-07-19 10:02
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.545581,-52.750671,103.489929,12.25,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.545942,-52.750022,108.076782,12.36,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.546335,-52.749316,106.607117,4.56,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.546488,-52.749039,104.896667,4.88,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.54682,-52.748437,104.365906,11.17,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.547174,-52.747832,101.563171,11.32,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.54757,-52.747202,99.81366,6.83,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.548104,-52.74767,102.632507,11.39,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.548709,-52.748004,105.235107,10.83,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.549307,-52.748259,108.872498,12.15,2017-07-19 10:03
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.543186,-52.757537,131.149597,14.18,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.543466,-52.756491,129.179443,13.73,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.543709,-52.755491,126.27063,12.67,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.543852,-52.75483,125.328613,14.15,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.544006,-52.75408,122.817322,14.74,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.544066,-52.752958,121.183228,14.12,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.544028,-52.751854,116.873169,12.26,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.544137,-52.75107,113.037598,4.97,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.544617,-52.751132,111.225037,11.53,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.545166,-52.751199,105.974487,9.44,2017-07-19 10:04
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.540344,-52.75708,139.372742,13.86,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.540983,-52.757097,139.118408,7.72,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.541244,-52.757909,137.744629,11.92,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.541242,-52.758768,137.436218,13.62,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.541456,-52.759536,135.816895,10.29,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.541887,-52.759826,135.965088,6.78,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.542211,-52.759289,134.190552,14.41,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.542742,-52.758457,131.843018,14.71,2017-07-19 10:05
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53583,-52.763608,128.945801,12.95,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.536158,-52.763096,131.916931,14.54,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.536511,-52.762508,131.139771,14.01,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.537011,-52.761696,133.638611,13.52,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.537405,-52.761251,133.956726,13.62,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.537823,-52.760834,135.169556,15.07,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.538366,-52.760273,133.985046,15.11,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.539008,-52.759527,134.695435,13.35,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53936,-52.759008,137.141296,13.5,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.539645,-52.758155,137.96936,10.08,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.539788,-52.757342,136.751038,6.52,2017-07-19 10:06
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530989,-52.76781,115.691101,13.92,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531316,-52.767201,116.297119,13.53,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531657,-52.766619,117.408569,12.56,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532185,-52.766285,115.325439,13.1,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532624,-52.766016,114.195862,13.88,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533302,-52.76561,113.432129,12.91,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533853,-52.765283,115.677307,6.85,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.534334,-52.765002,120.826904,10.65,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.534863,-52.764638,121.721313,11.16,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.535375,-52.764185,127.641174,11.25,2017-07-19 10:07
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530085,-52.769964,110.993774,0.3,2017-07-19 10:08
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530283,-52.769332,116.738281,12.77,2017-07-19 10:08
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530662,-52.768481,116.220093,11.46,2017-07-19 10:08
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530334,-52.769403,117.30304,1.57,2017-07-19 10:09
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530233,-52.769712,118.515015,1.35,2017-07-19 10:09
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530705,-52.76854,117.272888,1.54,2017-07-19 10:10
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530569,-52.768828,116.188354,1.78,2017-07-19 10:10
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530452,-52.769116,116.552795,1.31,2017-07-19 10:10
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531177,-52.767462,115.606689,1.93,2017-07-19 10:11
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531073,-52.767761,115.051575,1.7,2017-07-19 10:11
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530935,-52.768039,116.24939,1.82,2017-07-19 10:11
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531,-52.768366,115.446939,-1,2017-07-19 10:11
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531843,-52.766547,121.444824,1.76,2017-07-19 10:12
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531646,-52.766714,120.568237,1.71,2017-07-19 10:12
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53148,-52.766954,117.868652,1.52,2017-07-19 10:12
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531334,-52.76721,116.944092,1.89,2017-07-19 10:12
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.5325,-52.766201,120.466309,1.62,2017-07-19 10:13
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532285,-52.766339,119.784912,1.9,2017-07-19 10:13
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532063,-52.766464,120.512817,1.21,2017-07-19 10:13
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533158,-52.765827,117.757812,1.74,2017-07-19 10:14
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532943,-52.765958,117.178772,1.59,2017-07-19 10:14
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532725,-52.766084,119.878113,1.6,2017-07-19 10:14
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533731,-52.765118,115.643108,1.57,2017-07-19 10:15
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533801,-52.765439,116.627369,1.73,2017-07-19 10:15
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53359,-52.765563,116.385559,1.65,2017-07-19 10:15
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533373,-52.765687,118.48645,1.77,2017-07-19 10:15
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533366,-52.763842,111.904893,1.67,2017-07-19 10:16
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53347,-52.764159,113.485098,1.69,2017-07-19 10:16
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533563,-52.76448,114.70973,1.68,2017-07-19 10:16
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533667,-52.764783,114.472333,1.54,2017-07-19 10:16
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532897,-52.763081,103.410611,1.83,2017-07-19 10:17
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53305,-52.763333,106.005147,2.08,2017-07-19 10:17
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.533224,-52.76358,108.935541,1.28,2017-07-19 10:17
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532556,-52.761819,98.619901,1.92,2017-07-19 10:18
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532618,-52.762141,100.064315,1.51,2017-07-19 10:18
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532716,-52.762459,100.543036,1.55,2017-07-19 10:18
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53281,-52.762767,101.770849,1.8,2017-07-19 10:18
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531813,-52.761781,95.726971,1.61,2017-07-19 10:19
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532011,-52.761614,95.504336,1.69,2017-07-19 10:19
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532228,-52.761495,95.549936,1.46,2017-07-19 10:19
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.532454,-52.761503,96.942496,1.87,2017-07-19 10:19
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531271,-52.762417,95.675578,1.82,2017-07-19 10:20
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53144,-52.762189,96.153957,1.41,2017-07-19 10:20
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53162,-52.76197,96.518872,1.53,2017-07-19 10:20
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53061,-52.763388,94.574857,1.86,2017-07-19 10:21
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530762,-52.763121,94.820877,1.74,2017-07-19 10:21
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530926,-52.762888,95.454659,1.67,2017-07-19 10:21
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.531102,-52.762657,96.021362,1.77,2017-07-19 10:21
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.53006,-52.764492,96.745407,1.61,2017-07-19 10:22
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530176,-52.764195,95.496017,1.62,2017-07-19 10:22
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530311,-52.763913,95.102588,1.64,2017-07-19 10:22
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530461,-52.763658,95.23224,1.64,2017-07-19 10:22
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530361,-52.765244,103.817948,1.28,2017-07-19 10:23
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530158,-52.765076,100.940058,1.49,2017-07-19 10:23
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530005,-52.764815,98.987808,1.47,2017-07-19 10:23
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.529959,-52.766073,103.178337,1.52,2017-07-19 10:24
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530108,-52.765802,104.32642,1.44,2017-07-19 10:24
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.530242,-52.765528,105.280622,1.8,2017-07-19 10:24
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.529581,-52.767282,103.321504,1.77,2017-07-19 10:25
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.529607,-52.766947,102.580669,1.5,2017-07-19 10:25
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.52969,-52.766631,102.729177,1.65,2017-07-19 10:25
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.529824,-52.766354,103.09493,1.65,2017-07-19 10:25
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.529176,-52.768126,104.759622,1.95,2017-07-19 10:26
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.529289,-52.767811,103.938492,1.67,2017-07-19 10:26
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.52944,-52.767544,104.021426,1.58,2017-07-19 10:26
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.52869,-52.769277,104.998665,1.64,2017-07-19 10:27
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528796,-52.76898,104.677882,1.59,2017-07-19 10:27
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528924,-52.768706,104.88479,1.66,2017-07-19 10:27
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.529048,-52.768414,104.716662,1.87,2017-07-19 10:27
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528253,-52.770474,108.300253,1.62,2017-07-19 10:28
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528361,-52.770182,107.520133,1.58,2017-07-19 10:28
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528481,-52.769884,105.825318,1.86,2017-07-19 10:28
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528586,-52.769587,105.672752,1.59,2017-07-19 10:28
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.527902,-52.771351,109.031335,1.69,2017-07-19 10:29
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528039,-52.771088,109.697335,1.88,2017-07-19 10:29
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528157,-52.770788,109.103404,1.68,2017-07-19 10:29
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.527474,-52.772548,107.717347,1.56,2017-07-19 10:30
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.52758,-52.772252,107.835215,1.41,2017-07-19 10:30
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.527705,-52.771973,107.686607,1.7,2017-07-19 10:30
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.527796,-52.77166,108.650437,1.48,2017-07-19 10:30
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.527918,-52.773259,109.77471,1.5,2017-07-19 10:31
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.527739,-52.773033,108.347232,1.38,2017-07-19 10:31
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.527529,-52.772879,107.661994,1.44,2017-07-19 10:31
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528223,-52.774481,115.128454,1.78,2017-07-19 10:32
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528212,-52.774134,113.867032,1.48,2017-07-19 10:32
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528203,-52.773782,112.733582,1.62,2017-07-19 10:32
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528087,-52.773491,111.199896,1.34,2017-07-19 10:32
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528662,-52.775559,115.866309,1.84,2017-07-19 10:33
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528477,-52.775368,115.536825,1.77,2017-07-19 10:33
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.5283,-52.775149,114.987505,1.55,2017-07-19 10:33
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528222,-52.774832,115.733887,1.64,2017-07-19 10:33
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.5291,-52.776343,115.631537,1.54,2017-07-19 10:34
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.52893,-52.776103,115.976299,1.91,2017-07-19 10:34
,,,,,
,,,,,
CFCB52C1-3904-450A-91AF-7C6B5F467922,47.528797,-52.775834,115.683226,1.66,2017-07-19 10:34
,,,,,
,,,,,
